pid,call,time,duration,bytes,fs
55687,sched_yield,12:50:14.266725,0.000232,0, 
55686,sched_yield,12:50:14.266740,0.000233,0, 
55684,sched_yield,12:50:14.266771,0.000233,0, 
55680,<...,12:50:14.267045,0.00023,0, 
55694,sched_yield,12:50:14.266856,0.000232,0, 
55693,sched_yield,12:50:14.266871,0.000232,0, 
55692,sched_yield,12:50:14.266886,0.000233,0, 
55691,sched_yield,12:50:14.266901,0.000233,0, 
55689,sched_yield,12:50:14.266932,0.000233,0, 
55685,sched_yield,12:50:14.266994,0.000232,0, 
55682,sched_yield,12:50:14.266786,0.000471,0, 
55696,sched_yield,12:50:14.267064,0.000232,0, 
55695,sched_yield,12:50:14.267079,0.000233,0, 
55690,sched_yield,12:50:14.267156,0.000232,0, 
55688,sched_yield,12:50:14.267187,0.000232,0, 
55687,sched_yield,12:50:14.267202,0.000233,0, 
55686,sched_yield,12:50:14.267217,0.000232,0, 
55684,sched_yield,12:50:14.267248,0.000233,0, 
55683,sched_yield,12:50:14.267024,0.000472,0, 
55680,lseek,12:50:14.267284,0.000231,0, 
55694,sched_yield,12:50:14.267332,0.00023,0, 
55693,sched_yield,12:50:14.267348,0.000231,0, 
55692,sched_yield,12:50:14.267363,0.000231,0, 
55691,sched_yield,12:50:14.267378,0.000232,0, 
55689,sched_yield,12:50:14.267409,0.000231,0, 
55685,sched_yield,12:50:14.267471,0.00024,0, 
55696,sched_yield,12:50:14.267539,0.00024,0, 
55695,sched_yield,12:50:14.267554,0.000241,0, 
55690,sched_yield,12:50:14.267631,0.000246,0, 
55688,sched_yield,12:50:14.267662,0.000253,0, 
55687,sched_yield,12:50:14.267677,0.000255,0, 
55686,sched_yield,12:50:14.267700,0.000249,0, 
55684,sched_yield,12:50:14.267732,0.000252,0, 
55680,lseek,12:50:14.267767,0.000253,0, 
55694,sched_yield,12:50:14.267815,0.000258,0, 
55693,sched_yield,12:50:14.267829,0.000259,0, 
55692,sched_yield,12:50:14.267847,0.000259,0, 
55691,sched_yield,12:50:14.267864,0.000259,0, 
55689,sched_yield,12:50:14.267904,0.000252,0, 
55685,sched_yield,12:50:14.267973,0.000233,0, 
55683,sched_yield,12:50:14.268006,0.000235,0, 
55682,sched_yield,12:50:14.267747,0.000512,0, 
55696,sched_yield,12:50:14.268045,0.000257,0, 
55695,sched_yield,12:50:14.268062,0.000258,0, 
55690,sched_yield,12:50:14.268145,0.000255,0, 
55688,sched_yield,12:50:14.268179,0.000256,0, 
55684,sched_yield,12:50:14.268231,0.000254,0, 
55680,<...,12:50:14.268529,0.000233,0, 
55694,sched_yield,12:50:14.268342,0.000237,0, 
55693,sched_yield,12:50:14.268358,0.000238,0, 
55692,sched_yield,12:50:14.268374,0.000239,0, 
55691,sched_yield,12:50:14.268391,0.000241,0, 
55689,sched_yield,12:50:14.268424,0.000243,0, 
55687,sched_yield,12:50:14.268195,0.000507,0, 
55696,sched_yield,12:50:14.268550,0.000222,0, 
55695,sched_yield,12:50:14.268568,0.000229,0, 
55690,sched_yield,12:50:14.268656,0.00023,0, 
55686,sched_yield,12:50:14.268458,0.000446,0, 
55685,sched_yield,12:50:14.268475,0.000446,0, 
55683,sched_yield,12:50:14.268508,0.000445,0, 
55680,<...,12:50:14.268979,0.000215,0, 
55694,sched_yield,12:50:14.268823,0.000203,0, 
55693,sched_yield,12:50:14.268843,0.000199,0, 
55692,sched_yield,12:50:14.268859,0.0002,0, 
55691,sched_yield,12:50:14.268876,0.0002,0, 
55688,sched_yield,12:50:14.268692,0.000433,0, 
55682,sched_yield,12:50:14.268726,0.000451,0, 
55696,sched_yield,12:50:14.268999,0.00022,0, 
55695,sched_yield,12:50:14.269016,0.00022,0, 
55690,sched_yield,12:50:14.269098,0.000231,0, 
55689,sched_yield,12:50:14.269115,0.000232,0, 
55686,sched_yield,12:50:14.269167,0.000213,0, 
55684,sched_yield,12:50:14.268943,0.00047,0, 
55680,<...,12:50:14.269457,0.000243,0, 
55694,sched_yield,12:50:14.269259,0.000241,0, 
55693,sched_yield,12:50:14.269275,0.000241,0, 
55692,sched_yield,12:50:14.269298,0.000233,0, 
55691,sched_yield,12:50:14.269319,0.00023,0, 
55688,sched_yield,12:50:14.269370,0.000227,0, 
55687,sched_yield,12:50:14.269151,0.000463,0, 
55685,sched_yield,12:50:14.269403,0.000229,0, 
55696,sched_yield,12:50:14.269474,0.000239,0, 
55695,sched_yield,12:50:14.269491,0.000245,0, 
55690,sched_yield,12:50:14.269572,0.000245,0, 
55689,sched_yield,12:50:14.269588,0.000247,0, 
55684,sched_yield,12:50:14.269654,0.000247,0, 
55683,sched_yield,12:50:14.269436,0.000482,0, 
55680,close,12:50:14.269692,0.000249,0, 
55694,sched_yield,12:50:14.269766,0.000232,0, 
55693,sched_yield,12:50:14.269774,0.000234,0, 
55692,sched_yield,12:50:14.269789,0.000233,0, 
55691,sched_yield,12:50:14.269807,0.000235,0, 
55688,sched_yield,12:50:14.269859,0.000233,0, 
55687,sched_yield,12:50:14.269875,0.000235,0, 
55682,sched_yield,12:50:14.269670,0.000488,0, 
55696,sched_yield,12:50:14.269969,0.00021,0, 
55695,sched_yield,12:50:14.269986,0.000209,0, 
55690,sched_yield,12:50:14.270065,0.000212,0, 
55689,sched_yield,12:50:14.270082,0.000212,0, 
55686,sched_yield,12:50:14.269890,0.000436,0, 
55685,sched_yield,12:50:14.270132,0.000211,0, 
55684,sched_yield,12:50:14.270148,0.000211,0, 
55694,sched_yield,12:50:14.270219,0.000232,0, 
55693,sched_yield,12:50:14.270235,0.000233,0, 
55692,sched_yield,12:50:14.270251,0.000233,0, 
55691,sched_yield,12:50:14.270268,0.000233,0, 
55688,sched_yield,12:50:14.270317,0.00023,0, 
55680,<...,12:50:14.270654,0.000239,0, 
55696,sched_yield,12:50:14.270426,0.000242,0, 
55695,sched_yield,12:50:14.270442,0.000242,0, 
55690,sched_yield,12:50:14.270520,0.000242,0, 
55689,sched_yield,12:50:14.270537,0.000242,0, 
55687,sched_yield,12:50:14.270569,0.000241,0, 
55686,sched_yield,12:50:14.270585,0.000242,0, 
55685,sched_yield,12:50:14.270601,0.000242,0, 
55684,sched_yield,12:50:14.270617,0.000242,0, 
55683,sched_yield,12:50:14.270382,0.000494,0, 
55694,sched_yield,12:50:14.270706,0.000248,0, 
55693,sched_yield,12:50:14.270722,0.000248,0, 
55692,sched_yield,12:50:14.270738,0.000249,0, 
55691,sched_yield,12:50:14.270753,0.00025,0, 
55688,sched_yield,12:50:14.270801,0.000249,0, 
55682,sched_yield,12:50:14.270633,0.000482,0, 
55680,<...,12:50:14.271144,0.00023,0, 
55696,sched_yield,12:50:14.270923,0.000232,0, 
55695,sched_yield,12:50:14.270940,0.000231,0, 
55690,sched_yield,12:50:14.271025,0.000239,0, 
55689,sched_yield,12:50:14.271040,0.000241,0, 
55687,sched_yield,12:50:14.271072,0.00024,0, 
55685,sched_yield,12:50:14.271088,0.000257,0, 
55684,sched_yield,12:50:14.271104,0.000258,0, 
55694,sched_yield,12:50:14.271199,0.000255,0, 
55693,sched_yield,12:50:14.271219,0.000251,0, 
55692,sched_yield,12:50:14.271238,0.000249,0, 
55691,sched_yield,12:50:14.271255,0.000248,0, 
55688,sched_yield,12:50:14.271303,0.000249,0, 
55686,sched_yield,12:50:14.271336,0.000296,0, 
55683,sched_yield,12:50:14.271384,0.000264,0, 
55680,<...,12:50:14.271675,0.000258,0, 
55696,sched_yield,12:50:14.271428,0.00026,0, 
55695,sched_yield,12:50:14.271444,0.00026,0, 
55690,sched_yield,12:50:14.271526,0.000258,0, 
55689,sched_yield,12:50:14.271541,0.000259,0, 
55687,sched_yield,12:50:14.271574,0.000261,0, 
55685,sched_yield,12:50:14.271590,0.000265,0, 
55684,sched_yield,12:50:14.271605,0.000266,0, 
55682,sched_yield,12:50:14.271621,0.000266,0, 
55694,sched_yield,12:50:14.271727,0.000235,0, 
55693,sched_yield,12:50:14.271743,0.000235,0, 
55692,sched_yield,12:50:14.271759,0.000235,0, 
55691,sched_yield,12:50:14.271774,0.000235,0, 
55688,sched_yield,12:50:14.271822,0.000233,0, 
55680,<...,12:50:14.272153,0.000227,0, 
55696,sched_yield,12:50:14.271936,0.000228,0, 
55695,sched_yield,12:50:14.271952,0.000228,0, 
55690,sched_yield,12:50:14.272031,0.000224,0, 
55689,sched_yield,12:50:14.272046,0.000225,0, 
55686,sched_yield,12:50:14.272093,0.000209,0, 
55685,sched_yield,12:50:14.272108,0.00021,0, 
55684,sched_yield,12:50:14.272124,0.00021,0, 
55687,sched_yield,12:50:14.272078,0.000272,0, 
55683,sched_yield,12:50:14.272139,0.000227,0, 
55694,sched_yield,12:50:14.272200,0.000251,0, 
55693,sched_yield,12:50:14.272216,0.000252,0, 
55692,sched_yield,12:50:14.272231,0.000252,0, 
55691,sched_yield,12:50:14.272246,0.000252,0, 
55688,sched_yield,12:50:14.272293,0.000244,0, 
55680,openat,12:50:14.272408,0.000209,0, 
55696,sched_yield,12:50:14.272426,0.000215,0, 
55695,sched_yield,12:50:14.272442,0.000218,0, 
55690,sched_yield,12:50:14.272520,0.00022,0, 
55689,sched_yield,12:50:14.272535,0.000221,0, 
55686,sched_yield,12:50:14.272572,0.000216,0, 
55685,sched_yield,12:50:14.272587,0.000232,0, 
55682,sched_yield,12:50:14.272387,0.000448,0, 
55684,sched_yield,12:50:14.272602,0.000249,0, 
55694,sched_yield,12:50:14.272682,0.000239,0, 
55693,sched_yield,12:50:14.272698,0.000239,0, 
55692,sched_yield,12:50:14.272714,0.00024,0, 
55691,sched_yield,12:50:14.272730,0.00024,0, 
55688,sched_yield,12:50:14.272778,0.000239,0, 
55687,sched_yield,12:50:14.272557,0.000476,0, 
55683,sched_yield,12:50:14.272809,0.000271,0, 
55680,<...,12:50:14.273124,0.000238,0, 
55696,sched_yield,12:50:14.272896,0.000241,0, 
55695,sched_yield,12:50:14.272912,0.000242,0, 
55690,sched_yield,12:50:14.272990,0.000243,0, 
55689,sched_yield,12:50:14.273006,0.000243,0, 
55686,sched_yield,12:50:14.273055,0.00024,0, 
55685,sched_yield,12:50:14.273071,0.000241,0, 
55694,sched_yield,12:50:14.273175,0.000238,0, 
55693,sched_yield,12:50:14.273191,0.000239,0, 
55692,sched_yield,12:50:14.273207,0.000238,0, 
55691,sched_yield,12:50:14.273223,0.000238,0, 
55688,sched_yield,12:50:14.273270,0.000237,0, 
55687,sched_yield,12:50:14.273285,0.000242,0, 
55684,sched_yield,12:50:14.273333,0.000241,0, 
55682,sched_yield,12:50:14.273102,0.000487,0, 
55680,<...,12:50:14.273618,0.000241,0, 
55696,sched_yield,12:50:14.273388,0.000244,0, 
55695,sched_yield,12:50:14.273404,0.000245,0, 
55690,sched_yield,12:50:14.273482,0.000243,0, 
55689,sched_yield,12:50:14.273497,0.000243,0, 
55685,sched_yield,12:50:14.273564,0.000223,0, 
55683,sched_yield,12:50:14.273348,0.00047,0, 
55694,sched_yield,12:50:14.273670,0.000218,0, 
55693,sched_yield,12:50:14.273684,0.000219,0, 
55692,sched_yield,12:50:14.273700,0.00022,0, 
55691,sched_yield,12:50:14.273715,0.000219,0, 
55688,sched_yield,12:50:14.273762,0.000221,0, 
55687,sched_yield,12:50:14.273777,0.000222,0, 
55686,sched_yield,12:50:14.273549,0.000467,0, 
55684,sched_yield,12:50:14.273808,0.000239,0, 
55680,lseek,12:50:14.273844,0.000239,0, 
55696,sched_yield,12:50:14.273862,0.00024,0, 
55695,sched_yield,12:50:14.273878,0.000241,0, 
55690,sched_yield,12:50:14.273956,0.000241,0, 
55689,sched_yield,12:50:14.273973,0.000241,0, 
55685,sched_yield,12:50:14.274038,0.000238,0, 
55694,sched_yield,12:50:14.274141,0.000242,0, 
55693,sched_yield,12:50:14.274156,0.000243,0, 
55692,sched_yield,12:50:14.274172,0.000243,0, 
55691,sched_yield,12:50:14.274188,0.000244,0, 
55688,sched_yield,12:50:14.274235,0.000243,0, 
55687,sched_yield,12:50:14.274250,0.000244,0, 
55686,sched_yield,12:50:14.274266,0.000245,0, 
55684,sched_yield,12:50:14.274298,0.000243,0, 
55682,sched_yield,12:50:14.274070,0.000488,0, 
55680,lseek,12:50:14.274336,0.000239,0, 
55696,sched_yield,12:50:14.274354,0.000237,0, 
55695,sched_yield,12:50:14.274373,0.000237,0, 
55690,sched_yield,12:50:14.274453,0.000235,0, 
55689,sched_yield,12:50:14.274469,0.000235,0, 
55685,sched_yield,12:50:14.274532,0.000233,0, 
55683,sched_yield,12:50:14.274314,0.000482,0, 
55694,sched_yield,12:50:14.274632,0.000237,0, 
55693,sched_yield,12:50:14.274648,0.000237,0, 
55692,sched_yield,12:50:14.274663,0.000238,0, 
55691,sched_yield,12:50:14.274679,0.000239,0, 
55688,sched_yield,12:50:14.274725,0.000241,0, 
55687,sched_yield,12:50:14.274740,0.000242,0, 
55686,sched_yield,12:50:14.274756,0.000242,0, 
55684,sched_yield,12:50:14.274788,0.000241,0, 
55680,<...,12:50:14.275071,0.000238,0, 
55696,sched_yield,12:50:14.274843,0.000241,0, 
55695,sched_yield,12:50:14.274859,0.000241,0, 
55690,sched_yield,12:50:14.274939,0.000244,0, 
55689,sched_yield,12:50:14.274955,0.000245,0, 
55685,sched_yield,12:50:14.275019,0.000233,0, 
55694,sched_yield,12:50:14.275123,0.000245,0, 
55693,sched_yield,12:50:14.275142,0.000244,0, 
55692,sched_yield,12:50:14.275158,0.000244,0, 
55691,sched_yield,12:50:14.275174,0.000245,0, 
55687,sched_yield,12:50:14.275224,0.000255,0, 
55686,sched_yield,12:50:14.275242,0.000255,0, 
55684,sched_yield,12:50:14.275275,0.000255,0, 
55682,sched_yield,12:50:14.275050,0.000496,0, 
55683,sched_yield,12:50:14.275290,0.000271,0, 
55680,<...,12:50:14.275590,0.00026,0, 
55696,sched_yield,12:50:14.275342,0.00026,0, 
55695,sched_yield,12:50:14.275359,0.00026,0, 
55690,sched_yield,12:50:14.275439,0.000258,0, 
55689,sched_yield,12:50:14.275455,0.000258,0, 
55688,sched_yield,12:50:14.275471,0.000259,0, 
55685,sched_yield,12:50:14.275520,0.000257,0, 
55694,sched_yield,12:50:14.275642,0.000238,0, 
55693,sched_yield,12:50:14.275657,0.000238,0, 
55692,sched_yield,12:50:14.275673,0.000239,0, 
55691,sched_yield,12:50:14.275688,0.000239,0, 
55687,sched_yield,12:50:14.275752,0.000239,0, 
55686,sched_yield,12:50:14.275767,0.000239,0, 
55684,sched_yield,12:50:14.275799,0.000239,0, 
55680,<...,12:50:14.276081,0.000237,0, 
55696,sched_yield,12:50:14.275854,0.00024,0, 
55695,sched_yield,12:50:14.275870,0.000241,0, 
55690,sched_yield,12:50:14.275949,0.000239,0, 
55689,sched_yield,12:50:14.275965,0.00024,0, 
55688,sched_yield,12:50:14.275981,0.00024,0, 
55685,sched_yield,12:50:14.276028,0.00024,0, 
55682,sched_yield,12:50:14.275815,0.000486,0, 
55694,sched_yield,12:50:14.276132,0.000239,0, 
55693,sched_yield,12:50:14.276148,0.00024,0, 
55692,sched_yield,12:50:14.276163,0.00024,0, 
55691,sched_yield,12:50:14.276179,0.00024,0, 
55687,sched_yield,12:50:14.276243,0.000238,0, 
55686,sched_yield,12:50:14.276259,0.000238,0, 
55684,sched_yield,12:50:14.276291,0.000238,0, 
55683,sched_yield,12:50:14.276060,0.000484,0, 
55680,close,12:50:14.276328,0.000236,0, 
55696,sched_yield,12:50:14.276346,0.000236,0, 
55695,sched_yield,12:50:14.276361,0.000236,0, 
55690,sched_yield,12:50:14.276441,0.000236,0, 
55689,sched_yield,12:50:14.276456,0.000236,0, 
55688,sched_yield,12:50:14.276471,0.000236,0, 
55685,sched_yield,12:50:14.276518,0.000234,0, 
55694,sched_yield,12:50:14.276619,0.000219,0, 
55693,sched_yield,12:50:14.276635,0.000219,0, 
55692,sched_yield,12:50:14.276650,0.000219,0, 
55691,sched_yield,12:50:14.276666,0.000219,0, 
55687,sched_yield,12:50:14.276729,0.00022,0, 
55686,sched_yield,12:50:14.276743,0.00023,0, 
55684,sched_yield,12:50:14.276775,0.00023,0, 
55696,sched_yield,12:50:14.276813,0.000229,0, 
55695,sched_yield,12:50:14.276828,0.000229,0, 
55690,sched_yield,12:50:14.276907,0.000229,0, 
55689,sched_yield,12:50:14.276924,0.000229,0, 
55688,sched_yield,12:50:14.276940,0.000229,0, 
55685,sched_yield,12:50:14.276995,0.000221,0, 
55682,sched_yield,12:50:14.276791,0.000457,0, 
55694,sched_yield,12:50:14.277080,0.00022,0, 
55693,sched_yield,12:50:14.277095,0.00022,0, 
55692,sched_yield,12:50:14.277111,0.00022,0, 
55691,sched_yield,12:50:14.277127,0.000221,0, 
55687,sched_yield,12:50:14.277190,0.00022,0, 
55686,sched_yield,12:50:14.277206,0.000221,0, 
55684,sched_yield,12:50:14.277238,0.00022,0, 
55683,sched_yield,12:50:14.277027,0.000447,0, 
55696,sched_yield,12:50:14.277274,0.000221,0, 
55695,sched_yield,12:50:14.277290,0.000221,0, 
55690,sched_yield,12:50:14.277370,0.00022,0, 
55689,sched_yield,12:50:14.277385,0.000221,0, 
55688,sched_yield,12:50:14.277401,0.000221,0, 
55685,sched_yield,12:50:14.277448,0.000221,0, 
55694,sched_yield,12:50:14.277534,0.000218,0, 
55693,sched_yield,12:50:14.277549,0.000218,0, 
55692,sched_yield,12:50:14.277565,0.000219,0, 
55691,sched_yield,12:50:14.277580,0.000219,0, 
55687,sched_yield,12:50:14.277644,0.00022,0, 
55686,sched_yield,12:50:14.277659,0.000221,0, 
55684,sched_yield,12:50:14.277691,0.00022,0, 
55696,sched_yield,12:50:14.277727,0.000221,0, 
55695,sched_yield,12:50:14.277742,0.000221,0, 
55690,sched_yield,12:50:14.277822,0.00022,0, 
55689,sched_yield,12:50:14.277837,0.000221,0, 
55688,sched_yield,12:50:14.277853,0.000219,0, 
55685,sched_yield,12:50:14.277902,0.000219,0, 
55682,sched_yield,12:50:14.277707,0.000446,0, 
55694,sched_yield,12:50:14.277985,0.000244,0, 
55693,sched_yield,12:50:14.278001,0.000244,0, 
55692,sched_yield,12:50:14.278016,0.000245,0, 
55691,sched_yield,12:50:14.278032,0.000244,0, 
55687,sched_yield,12:50:14.278095,0.000243,0, 
55686,sched_yield,12:50:14.278111,0.000244,0, 
55684,sched_yield,12:50:14.278143,0.000244,0, 
55683,sched_yield,12:50:14.277933,0.000469,0, 
55680,<...,12:50:14.278429,0.000236,0, 
55696,sched_yield,12:50:14.278204,0.000238,0, 
55695,sched_yield,12:50:14.278219,0.000238,0, 
55690,sched_yield,12:50:14.278298,0.000238,0, 
55689,sched_yield,12:50:14.278314,0.000242,0, 
55688,sched_yield,12:50:14.278329,0.000244,0, 
55685,sched_yield,12:50:14.278376,0.000244,0, 
55694,sched_yield,12:50:14.278479,0.000244,0, 
55693,sched_yield,12:50:14.278494,0.000248,0, 
55692,sched_yield,12:50:14.278510,0.000248,0, 
55691,sched_yield,12:50:14.278525,0.000249,0, 
55687,sched_yield,12:50:14.278595,0.000243,0, 
55686,sched_yield,12:50:14.278610,0.000244,0, 
55684,sched_yield,12:50:14.278642,0.000244,0, 
55680,<...,12:50:14.278929,0.000241,0, 
55696,sched_yield,12:50:14.278697,0.000244,0, 
55695,sched_yield,12:50:14.278712,0.000244,0, 
55690,sched_yield,12:50:14.278796,0.000238,0, 
55689,sched_yield,12:50:14.278812,0.000239,0, 
55688,sched_yield,12:50:14.278827,0.000239,0, 
55685,sched_yield,12:50:14.278876,0.000238,0, 
55682,sched_yield,12:50:14.278657,0.000488,0, 
55694,sched_yield,12:50:14.278978,0.000236,0, 
55693,sched_yield,12:50:14.278994,0.000237,0, 
55692,sched_yield,12:50:14.279009,0.000237,0, 
55691,sched_yield,12:50:14.279025,0.000238,0, 
55687,sched_yield,12:50:14.279088,0.000237,0, 
55686,sched_yield,12:50:14.279104,0.000237,0, 
55684,sched_yield,12:50:14.279135,0.000236,0, 
55683,sched_yield,12:50:14.278907,0.00048,0, 
55680,<...,12:50:14.279414,0.000235,0, 
55696,sched_yield,12:50:14.279189,0.000237,0, 
55695,sched_yield,12:50:14.279205,0.000237,0, 
55690,sched_yield,12:50:14.279284,0.000236,0, 
55689,sched_yield,12:50:14.279299,0.000236,0, 
55688,sched_yield,12:50:14.279315,0.000237,0, 
55685,sched_yield,12:50:14.279362,0.000238,0, 
55694,sched_yield,12:50:14.279463,0.000237,0, 
55693,sched_yield,12:50:14.279479,0.000236,0, 
55692,sched_yield,12:50:14.279495,0.000237,0, 
55691,sched_yield,12:50:14.279510,0.000237,0, 
55687,sched_yield,12:50:14.279573,0.000236,0, 
55686,sched_yield,12:50:14.279589,0.000235,0, 
55684,sched_yield,12:50:14.279621,0.000234,0, 
55680,<...,12:50:14.279899,0.000233,0, 
55696,sched_yield,12:50:14.279675,0.000235,0, 
55695,sched_yield,12:50:14.279691,0.000246,0, 
55690,sched_yield,12:50:14.279769,0.000237,0, 
55689,sched_yield,12:50:14.279784,0.000239,0, 
55688,sched_yield,12:50:14.279799,0.000239,0, 
55685,sched_yield,12:50:14.279846,0.000231,0, 
55682,sched_yield,12:50:14.279637,0.000471,0, 
55694,sched_yield,12:50:14.279957,0.000223,0, 
55693,sched_yield,12:50:14.279964,0.000233,0, 
55692,sched_yield,12:50:14.279979,0.000234,0, 
55691,sched_yield,12:50:14.279994,0.000234,0, 
55687,sched_yield,12:50:14.280053,0.00024,0, 
55686,sched_yield,12:50:14.280067,0.000241,0, 
55684,sched_yield,12:50:14.280098,0.000241,0, 
55683,sched_yield,12:50:14.279877,0.000478,0, 
55680,openat,12:50:14.280136,0.000239,0, 
55696,sched_yield,12:50:14.280154,0.000243,0, 
55695,sched_yield,12:50:14.280170,0.000245,0, 
55690,sched_yield,12:50:14.280250,0.000242,0, 
55689,sched_yield,12:50:14.280266,0.000243,0, 
55688,sched_yield,12:50:14.280282,0.000244,0, 
55685,sched_yield,12:50:14.280329,0.000244,0, 
55694,sched_yield,12:50:14.280436,0.00024,0, 
55693,sched_yield,12:50:14.280451,0.00024,0, 
55692,sched_yield,12:50:14.280467,0.000241,0, 
55691,sched_yield,12:50:14.280483,0.000241,0, 
55687,sched_yield,12:50:14.280547,0.00024,0, 
55686,sched_yield,12:50:14.280563,0.000241,0, 
55684,sched_yield,12:50:14.280595,0.00024,0, 
55680,<...,12:50:14.280878,0.000238,0, 
55696,sched_yield,12:50:14.280650,0.00024,0, 
55695,sched_yield,12:50:14.280666,0.000241,0, 
55690,sched_yield,12:50:14.280746,0.000239,0, 
55689,sched_yield,12:50:14.280761,0.00024,0, 
55688,sched_yield,12:50:14.280777,0.00024,0, 
55685,sched_yield,12:50:14.280825,0.00024,0, 
55682,sched_yield,12:50:14.280611,0.000486,0, 
55694,sched_yield,12:50:14.280929,0.00024,0, 
55693,sched_yield,12:50:14.280944,0.000241,0, 
55692,sched_yield,12:50:14.280960,0.000241,0, 
55691,sched_yield,12:50:14.280975,0.000241,0, 
55687,sched_yield,12:50:14.281039,0.000242,0, 
55686,sched_yield,12:50:14.281055,0.000242,0, 
55684,sched_yield,12:50:14.281087,0.000242,0, 
55683,sched_yield,12:50:14.280857,0.000489,0, 
55680,<...,12:50:14.281372,0.00024,0, 
55696,sched_yield,12:50:14.281143,0.000242,0, 
55695,sched_yield,12:50:14.281159,0.000243,0, 
55690,sched_yield,12:50:14.281238,0.000242,0, 
55689,sched_yield,12:50:14.281254,0.000242,0, 
55688,sched_yield,12:50:14.281270,0.000241,0, 
55685,sched_yield,12:50:14.281319,0.000241,0, 
55694,sched_yield,12:50:14.281423,0.000298,0, 
55693,sched_yield,12:50:14.281439,0.000299,0, 
55692,sched_yield,12:50:14.281454,0.0003,0, 
55691,sched_yield,12:50:14.281470,0.0003,0, 
55687,sched_yield,12:50:14.281534,0.0003,0, 
55686,sched_yield,12:50:14.281550,0.0003,0, 
55684,sched_yield,12:50:14.281582,0.0003,0, 
55680,lseek,12:50:14.281676,0.00024,0, 
55696,sched_yield,12:50:14.281695,0.00024,0, 
55695,sched_yield,12:50:14.281711,0.00024,0, 
55690,sched_yield,12:50:14.281792,0.000238,0, 
55689,sched_yield,12:50:14.281808,0.000239,0, 
55688,sched_yield,12:50:14.281823,0.000239,0, 
55685,sched_yield,12:50:14.281872,0.000238,0, 
55694,sched_yield,12:50:14.281973,0.000226,0, 
55693,sched_yield,12:50:14.281989,0.000227,0, 
55692,sched_yield,12:50:14.282004,0.000227,0, 
55691,sched_yield,12:50:14.282020,0.000227,0, 
55687,sched_yield,12:50:14.282084,0.000226,0, 
55686,sched_yield,12:50:14.282100,0.000226,0, 
55680,lseek,12:50:14.282153,0.000205,0, 
55696,sched_yield,12:50:14.282174,0.000205,0, 
55695,sched_yield,12:50:14.282189,0.000205,0, 
55690,sched_yield,12:50:14.282269,0.000204,0, 
55689,sched_yield,12:50:14.282285,0.000205,0, 
55688,sched_yield,12:50:14.282300,0.000205,0, 
55694,sched_yield,12:50:14.282416,0.000191,0, 
55693,sched_yield,12:50:14.282432,0.000192,0, 
55692,sched_yield,12:50:14.282448,0.000191,0, 
55691,sched_yield,12:50:14.282464,0.000192,0, 
55687,sched_yield,12:50:14.282528,0.000191,0, 
55685,sched_yield,12:50:14.282348,0.000386,0, 
55680,<...,12:50:14.282761,0.00019,0, 
55696,sched_yield,12:50:14.282581,0.000192,0, 
55695,sched_yield,12:50:14.282597,0.000193,0, 
55690,sched_yield,12:50:14.282677,0.000191,0, 
55689,sched_yield,12:50:14.282693,0.000192,0, 
55688,sched_yield,12:50:14.282708,0.000192,0, 
55686,sched_yield,12:50:14.282543,0.000389,0, 
55694,sched_yield,12:50:14.282811,0.000191,0, 
55693,sched_yield,12:50:14.282827,0.000193,0, 
55692,sched_yield,12:50:14.282843,0.000194,0, 
55691,sched_yield,12:50:14.282858,0.000194,0, 
55687,sched_yield,12:50:14.282922,0.000194,0, 
55680,<...,12:50:14.283173,0.000207,0, 
55696,sched_yield,12:50:14.282977,0.000209,0, 
55695,sched_yield,12:50:14.282992,0.00021,0, 
55690,sched_yield,12:50:14.283074,0.000207,0, 
55689,sched_yield,12:50:14.283090,0.000207,0, 
55688,sched_yield,12:50:14.283106,0.000208,0, 
55686,sched_yield,12:50:14.283138,0.000208,0, 
55694,sched_yield,12:50:14.283225,0.000191,0, 
55693,sched_yield,12:50:14.283240,0.000192,0, 
55692,sched_yield,12:50:14.283256,0.000193,0, 
55691,sched_yield,12:50:14.283271,0.000193,0, 
55687,sched_yield,12:50:14.283335,0.000192,0, 
55685,sched_yield,12:50:14.283154,0.00039,0, 
55680,<...,12:50:14.283570,0.00019,0, 
55696,sched_yield,12:50:14.283390,0.000191,0, 
55695,sched_yield,12:50:14.283406,0.000191,0, 
55690,sched_yield,12:50:14.283486,0.00019,0, 
55689,sched_yield,12:50:14.283502,0.00019,0, 
55688,sched_yield,12:50:14.283517,0.000191,0, 
55694,sched_yield,12:50:14.283618,0.000191,0, 
55693,sched_yield,12:50:14.283634,0.000192,0, 
55692,sched_yield,12:50:14.283650,0.000192,0, 
55691,sched_yield,12:50:14.283665,0.000192,0, 
55687,sched_yield,12:50:14.283730,0.000192,0, 
55686,sched_yield,12:50:14.283746,0.000193,0, 
55680,close,12:50:14.283766,0.000208,0, 
55696,sched_yield,12:50:14.283784,0.000208,0, 
55695,sched_yield,12:50:14.283800,0.000208,0, 
55690,sched_yield,12:50:14.283881,0.000207,0, 
55689,sched_yield,12:50:14.283897,0.000208,0, 
55688,sched_yield,12:50:14.283912,0.000208,0, 
55694,sched_yield,12:50:14.284029,0.000192,0, 
55693,sched_yield,12:50:14.284046,0.000192,0, 
55692,sched_yield,12:50:14.284061,0.000192,0, 
55691,sched_yield,12:50:14.284078,0.000192,0, 
